Tract,Median Value,Difference,Franken,Ofm,Reference Line
53033000500,2.358941155,5.315335513,3.911380190,9.226715703,3.911380190
53033031501,0.538588317,-1.809198959,3.921008124,2.111809165,3.921008124
53033007301,12.161407258,43.792986301,3.923607954,47.716594256,3.923607954
53061052113,0.707194782,-1.152198310,3.935033398,2.782835088,3.935033398
53071920100,2.295894774,5.104489374,3.938969024,9.043458397,3.938969024
53033003500,1.633851937,2.510419349,3.960576911,6.470996260,3.960576911
53027000401,0,-4,4,0,4
53027000402,0,-4,4,0,4
53027000202,0.005620025,-3.977519901,4,0.022480099,4
53047940100,0,-4,4,0,4
53047970800,0,-4,4,0,4
53027000501,0,-4,4,0,4
53003960200,0.695264890,-1.218940441,4,2.781059559,4
53055960101,0,-4,4,0,4
53019970200,0,-4,4,0,4
53025010100,0,-4,4,0,4
53025010300,0,-4,4,0,4
53025010200,0,-4,4,0,4
53005011505,0,-4,4,0,4
53007961303,0,-4.000000000,4.000000000,0,4.000000000
53037975300,0.000928704,-3.996285186,4.000000000,0.003714814,4.000000000
53037975201,0,-4.000000000,4.000000000,0,4.000000000
53037975203,0,-4.000000000,4.000000000,0,4.000000000
53047970400,0,-4.000000000,4.000000000,0,4.000000000
53057951200,0,-4.000000000,4.000000000,0,4.000000000
53057952403,0.053650247,-3.785399013,4.000000000,0.214600987,4.000000000
53005010705,0.327645885,-2.689416460,4.000000000,1.31058354,4.000000000
53057950803,0,-4.000000000,4.000000000,0,4.000000000
53005010807,0,-4.000000000,4.000000000,0,4.000000000
53061053700,0.356280390,-2.589213122,4.022268516,1.433055394,4.022268516
53077001400,0.557628947,-1.791015248,4.048671893,2.257656645,4.048671893
53033032402,2.361696229,5.525472919,4.057786752,9.583259671,4.057786752
53033032217,0.297027962,-2.852725828,4.058092891,1.205367063,4.058092891
53033003301,6.934057302,24.147872857,4.069369678,28.217242535,4.069369678
53033022502,4.664082390,14.914842595,4.070553281,18.985395876,4.070553281
53033024703,2.871279465,7.634823264,4.080001627,11.714824891,4.080001627
53033024301,1.278706137,1.137631090,4.081830069,5.219461158,4.081830069
53063010201,0.001398625,-4.085163581,4.090885194,0.005721613,4.090885194
53077000600,0,-4.093790739,4.093790739,0,4.093790739
53075000202,1.126813322,0.520302226,4.102898800,4.623201026,4.102898800
53077000902,0.656030100,-1.412092983,4.105280669,2.693187686,4.105280669
53077001201,0.449278845,-2.265721220,4.114098757,1.848377537,4.114098757
53053070205,1.597726594,2.465837380,4.125359998,6.591197378,4.125359998
53021020404,0.345743620,-2.706202585,4.136302935,1.430100350,4.136302935
53073011000,0,-4.146121714,4.146121714,0,4.146121714
53041970900,0.562814783,-1.814643943,4.150744062,2.336100118,4.150744062
53041971400,0.275454288,-3.009066057,4.153038252,1.143972195,4.153038252
53015000703,0.915776962,-0.351066113,4.168290782,3.817224669,4.168290782
53073000600,2.529824048,6.447300164,4.214406337,10.661706501,4.214406337
53073000807,0.807798299,-0.810745514,4.218201554,3.407456040,4.218201554
53063000202,1.386906506,1.639687759,4.237943109,5.877630869,4.237943109
53073010101,0.665244264,-1.439827344,4.301128218,2.861300875,4.301128218
53053070100,0.982775047,-0.074236900,4.309846260,4.235609360,4.309846260
53063004100,2.177937101,5.078625607,4.311457379,9.390082986,4.311457379
53031950301,0.341734616,-2.866780849,4.355053327,1.488272478,4.355053327
53009000600,0.520276035,-2.093882692,4.364765669,2.270882977,4.364765669
53033024602,1.557814592,2.435770796,4.366631552,6.802402348,4.366631552
53029971301,1.802328539,3.506179414,4.370004610,7.876184024,4.370004610
53033032800,0.255825618,-3.267437740,4.390688281,1.123250542,4.390688281
53045960800,3.381864719,10.498192427,4.407551926,14.905744352,4.407551926
53071920000,0.686586056,-1.383235491,4.413445913,3.030210422,4.413445913
53009001901,0.595508844,-1.786521638,4.416713721,2.630192083,4.416713721
53031950501,1.075151067,0.332738123,4.427590147,4.760328270,4.427590147
53033032328,0.941168941,-0.261060751,4.437464760,4.176404010,4.437464760
53053072507,0.261857332,-3.295127443,4.464079351,1.168951908,4.464079351
53053072409,0.620037288,-1.700938517,4.476593259,2.775654742,4.476593259
53021020102,0.288575828,-3.194578917,4.490399739,1.295820822,4.490399739
53033032222,2.162415367,5.248251307,4.514953483,9.763204790,4.514953483
53033022701,2.768773403,8.005781906,4.526177233,12.531959139,4.526177233
53061052210,3.430397056,11.324604700,4.659569790,15.984174490,4.659569790
53033003400,0.640647918,-1.674754121,4.660482581,2.985728461,4.660482581
53033032605,1.415402872,1.943827591,4.679379273,6.623206864,4.679379273
53011040504,1.525634427,2.471648794,4.702220150,7.173868944,4.702220150
53039950301,0.161913073,-3.951894966,4.715375982,0.763481016,4.715375982
53033003302,1.323293752,1.525913869,4.719899038,6.245812908,4.719899038
53033031913,1.768439744,3.638847645,4.735371473,8.374219117,4.735371473
53063004602,1.028789901,0.136507356,4.741501436,4.878008792,4.741501436
53045960202,0.596001047,-1.922248186,4.758052398,2.835804212,4.758052398
53063003602,1.822892035,3.938833491,4.786573845,8.725407336,4.786573845
53053060906,1.513734891,2.459242024,4.786986572,7.246228596,4.786986572
53033032332,1.621713609,2.978856001,4.791363672,7.770219673,4.791363672
53009000700,1.949774455,4.577794890,4.819875776,9.397670666,4.819875776
53033010102,8.680149380,37.086860972,4.828924431,41.915785403,4.828924431
53063004800,0.520518901,-2.321301717,4.841278876,2.519977158,4.841278876
53033032218,1.721352022,3.494477214,4.844343828,8.338821042,4.844343828
53033005000,2.134282403,5.495789093,4.845168255,10.340957348,4.845168255
53029972000,1.168124462,0.815160817,4.848555679,5.663716496,4.848555679
53033002600,1.174405537,0.848955299,4.867708417,5.716663716,4.867708417
53021020503,1.664353290,3.245388592,4.885034276,8.130422868,4.885034276
53015000706,1.215231860,1.053214097,4.893393101,5.946607198,4.893393101
53033024901,0.604086391,-1.944482256,4.911380190,2.966897934,4.911380190
53033003202,2.659479010,8.178060692,4.928089264,13.106149956,4.928089264
53061052603,1.133277388,0.657144570,4.930653120,5.587797689,4.930653120
53033005201,1.361194865,1.782390160,4.934705154,6.717095314,4.934705154
